barcodes,celltype
332,Baso
3366,HSPC
2008,Neutrophil
2887,Baso
4730,Monocyte
675,Neutrophil
5295,Baso
1353,Baso
5137,Monocyte
5236,HSPC
2921,Monocyte
716,Neutrophil
5718,Monocyte
1325,Baso
3830,Neutrophil
1930,Neutrophil
2110,Neutrophil
5281,Baso
4908,Monocyte
3851,HSPC
766,Monocyte
3448,Neutrophil
301,Neutrophil
2660,Monocyte
1527,Neutrophil
5194,Monocyte
3840,HSPC
2224,Monocyte
509,HSPC
5792,Erythroid
965,Neutrophil
5842,HSPC
1120,Baso
5714,HSPC
4721,Neutrophil
2673,Monocyte
4721,Neutrophil
655,Neutrophil
3374,Baso
4479,Neutrophil
5807,Baso
3256,Baso
4758,Neutrophil
1,Neutrophil
739,Monocyte
238,HSPC
1266,Neutrophil
3093,Baso
4932,Neutrophil
1983,Baso
2224,HSPC
2673,HSPC
3966,HSPC
1340,Baso
2791,Monocyte
2199,Neutrophil
3830,Neutrophil
2005,Neutrophil
2224,Monocyte
675,Neutrophil
3265,HSPC
2,Neutrophil
3765,Neutrophil
5209,Neutrophil
3408,Monocyte
2831,Monocyte
2954,HSPC
4381,Monocyte
3840,Neutrophil
3840,Monocyte
2224,Monocyte
4217,Neutrophil
626,Baso
3869,Neutrophil
1943,Neutrophil
3598,Monocyte
1749,HSPC
544,HSPC
4085,Neutrophil
1261,HSPC
917,Monocyte
5648,Monocyte
4818,Baso
2673,Monocyte
850,Monocyte
3883,Erythroid
5793,HSPC
3345,Neutrophil
292,Monocyte
5768,HSPC
5696,Baso
716,Neutrophil
2369,Neutrophil
693,Neutrophil
2683,Neutrophil
1840,Baso
2256,Baso
4904,HSPC
392,Neutrophil
5553,Neutrophil
4608,Baso
1456,Monocyte
3966,HSPC
850,Monocyte
5137,Neutrophil
5281,Baso
4845,Monocyte
2722,Baso
4833,HSPC
784,Monocyte
784,Monocyte
301,Neutrophil
766,Monocyte
210,Monocyte
784,Monocyte
5209,Monocyte
2673,Monocyte
3096,Neutrophil
292,Monocyte
4176,Neutrophil
5648,Monocyte
3345,HSPC
4833,HSPC
99,HSPC
4334,Baso
4968,Monocyte
5515,Neutrophil
739,HSPC
301,Neutrophil
3489,HSPC
5793,HSPC
5715,Baso
1,Neutrophil
2091,HSPC
4543,Baso
4948,Monocyte
1983,Baso
5663,Baso
3096,Neutrophil
1,Neutrophil
5135,Erythroid
5776,Neutrophil
2110,Neutrophil
2921,Monocyte
56,Neutrophil
4635,Neutrophil
1353,Baso
2255,Baso
1476,Neutrophil
1340,Baso
2807,HSPC
4381,Monocyte
82,Neutrophil
3925,Baso
3592,Baso
2282,Baso
2367,Baso
1095,Neutrophil
614,Neutrophil
2683,Neutrophil
3682,Baso
2501,Baso
292,Monocyte
2423,Neutrophil
614,Neutrophil
917,Monocyte
2884,Neutrophil
2831,Monocyte
5591,Neutrophil
1691,Neutrophil
4968,Monocyte
2005,Neutrophil
4566,HSPC
1545,Neutrophil
3256,Baso
3752,Neutrophil
4912,Baso
3851,HSPC
2539,HSPC
3804,HSPC
3600,Baso
2921,Monocyte
882,HSPC
4082,Monocyte
5801,Neutrophil
4948,Monocyte
5718,Monocyte
766,Neutrophil
4968,Neutrophil
1140,Baso
3753,Neutrophil
516,Baso
3991,HSPC
2660,Monocyte
453,HSPC
3193,Monocyte
2199,Neutrophil
5739,HSPC
4968,HSPC
3840,Neutrophil
3494,Neutrophil
5078,HSPC
739,Monocyte
2843,Baso
1691,Neutrophil
1813,Baso
5858,Monocyte
2191,Monocyte
962,Neutrophil
2005,HSPC
2673,HSPC
4948,Neutrophil
917,Monocyte
5137,Neutrophil
4082,Monocyte
4566,HSPC
3408,Monocyte
3991,HSPC
2714,Erythroid
3383,Baso
233,HSPC
4381,Monocyte
1095,Neutrophil
2002,Neutrophil
3840,Neutrophil
5793,HSPC
5858,Monocyte
5236,HSPC
3804,Neutrophil
56,Neutrophil
2834,Monocyte
2005,HSPC
2,Neutrophil
5253,Monocyte
4381,HSPC
4833,HSPC
301,Neutrophil
1004,Neutrophil
2224,Monocyte
5807,Baso
121,Monocyte
5446,Monocyte
2845,HSPC
1915,Baso
5793,HSPC
5150,Baso
1691,Neutrophil
1712,HSPC
3840,Neutrophil
3991,Monocyte
1555,Monocyte
4730,Monocyte
121,Monocyte
766,Neutrophil
1555,Monocyte
5205,Neutrophil
4854,HSPC
5348,Baso
5648,Monocyte
989,Erythroid
2247,HSPC
4833,HSPC
2768,Baso
4730,Monocyte
5198,Baso
1048,Monocyte
453,HSPC
453,HSPC
784,Monocyte
1370,Baso
784,Monocyte
3972,Baso
5648,Monocyte
766,Neutrophil
2005,HSPC
2247,Neutrophil
292,Monocyte
3840,Monocyte
4306,HSPC
4818,Baso
650,HSPC
1843,Neutrophil
4042,Baso
1158,Baso
3600,Baso
799,HSPC
1978,HSPC
1614,HSPC
5591,HSPC
4550,HSPC
3955,HSPC
1441,HSPC
1464,HSPC
5801,HSPC
5858,HSPC
5590,Neutrophil
614,HSPC
5048,HSPC
1907,Neutrophil
593,HSPC
650,HSPC
672,HSPC
1962,HSPC
3890,HSPC
1464,Neutrophil
3324,HSPC
5390,HSPC
2107,HSPC
105,HSPC
1907,Neutrophil
1145,Neutrophil
2098,HSPC
1156,HSPC
4927,HSPC
4543,HSPC
1312,HSPC
672,HSPC
5265,HSPC
5315,Monocyte
4459,HSPC
4013,HSPC
5025,HSPC
1775,HSPC
5792,HSPC
5615,HSPC
561,Erythroid
3416,Monocyte
5610,HSPC
282,Monocyte
3322,Monocyte
1527,HSPC
5858,HSPC
4873,Monocyte
2190,HSPC
5747,HSPC
1979,Monocyte
3265,HSPC
4927,HSPC
2673,HSPC
2877,HSPC
3806,HSPC
4248,HSPC
4631,HSPC
591,HSPC
3869,HSPC
2891,HSPC
3765,HSPC
390,HSPC
3972,HSPC
5194,HSPC
799,HSPC
609,HSPC
709,HSPC
3727,HSPC
2454,Monocyte
724,Neutrophil
2273,HSPC
2402,HSPC
4654,HSPC
331,HSPC
4034,HSPC
2191,HSPC
642,HSPC
5209,Erythroid
4666,HSPC
2466,HSPC
2855,HSPC
4873,Monocyte
5553,HSPC
716,HSPC
1343,HSPC
3097,HSPC
4398,HSPC
2319,HSPC
3331,HSPC
5773,HSPC
4184,HSPC
4935,HSPC
5610,HSPC
655,HSPC
3060,HSPC
4939,HSPC
3011,Monocyte
2791,HSPC
1261,HSPC
724,Neutrophil
4155,HSPC
3768,HSPC
582,Baso
1604,HSPC
121,HSPC
4897,HSPC
2847,Monocyte
5047,Monocyte
709,HSPC
3066,HSPC
3301,HSPC
5025,HSPC
5554,HSPC
1979,Monocyte
3007,HSPC
2005,HSPC
693,HSPC
1915,HSPC
2014,HSPC
5172,HSPC
2811,HSPC
3548,HSPC
3890,HSPC
5205,HSPC
2438,HSPC
3927,HSPC
316,Neutrophil
3078,HSPC
3007,HSPC
4359,Erythroid
95,Monocyte
3423,HSPC
5654,HSPC
4258,HSPC
561,Erythroid
5747,HSPC
3890,HSPC
871,Baso
2438,Monocyte
121,HSPC
1332,HSPC
3065,HSPC
3264,HSPC
3794,Monocyte
99,HSPC
3322,Monocyte
823,HSPC
3345,HSPC
1908,HSPC
4311,HSPC
2136,HSPC
4777,HSPC
2423,HSPC
3991,HSPC
4721,HSPC
1555,HSPC
2884,HSPC
1772,HSPC
1979,Monocyte
228,HSPC
5718,HSPC
3458,HSPC
4118,Monocyte
5648,HSPC
954,HSPC
3097,HSPC
3612,HSPC
2247,HSPC
778,HSPC
3002,HSPC
3931,HSPC
4267,HSPC
3664,HSPC
3275,HSPC
2660,HSPC
1907,Neutrophil
3955,HSPC
562,Monocyte
2107,HSPC
1994,HSPC
3076,HSPC
5706,HSPC
3927,HSPC
3065,HSPC
3991,HSPC
4692,HSPC
4398,HSPC
4336,HSPC
5615,HSPC
3806,HSPC
4085,Neutrophil
4692,HSPC
1189,HSPC
3642,HSPC
282,HSPC
2681,HSPC
3301,HSPC
3919,HSPC
2014,Neutrophil
693,HSPC
4311,HSPC
4631,HSPC
522,HSPC
3991,HSPC
3631,HSPC
4701,Neutrophil
2592,HSPC
56,HSPC
5209,HSPC
3193,HSPC
954,HSPC
5643,HSPC
2791,HSPC
3198,HSPC
2098,HSPC
1322,Monocyte
4364,HSPC
301,HSPC
1677,HSPC
3839,HSPC
3198,HSPC
932,HSPC
3535,Neutrophil
346,HSPC
4359,HSPC
3416,Monocyte
2041,Monocyte
2423,HSPC
2418,HSPC
3931,HSPC
4949,Baso
5801,HSPC
3076,HSPC
4459,HSPC
1047,HSPC
2255,HSPC
3408,HSPC
4680,HSPC
4559,HSPC
1189,HSPC
3794,Monocyte
2552,HSPC
1545,HSPC
1565,HSPC
1614,HSPC
2899,HSPC
3973,HSPC
5209,HSPC
5858,HSPC
1343,Baso
2847,Monocyte
1595,HSPC
3790,HSPC
5171,Monocyte
1915,HSPC
316,Neutrophil
2884,HSPC
210,HSPC
3633,HSPC
3535,HSPC
213,HSPC
4621,HSPC
697,HSPC
3423,HSPC
693,HSPC
562,Monocyte
3345,HSPC
811,HSPC
2367,HSPC
2423,HSPC
544,HSPC
4459,HSPC
522,HSPC
2454,Monocyte
778,HSPC
522,HSPC
5541,Neutrophil
1124,Monocyte
4812,HSPC
5787,HSPC
2831,HSPC
5062,HSPC
799,HSPC
4222,HSPC
2014,HSPC
2466,HSPC
1691,HSPC
3802,HSPC
2954,HSPC
5048,HSPC
2190,HSPC
95,Monocyte
523,Erythroid
2224,HSPC
5025,HSPC
1978,HSPC
1212,HSPC
282,Monocyte
3869,HSPC
2611,HSPC
2320,HSPC
4085,HSPC
2592,HSPC
3165,HSPC
2150,HSPC
877,HSPC
1660,HSPC
82,HSPC
5069,HSPC
4957,HSPC
2,HSPC
2988,HSPC
5053,HSPC
3538,HSPC
3992,HSPC
352,HSPC
3973,HSPC
4304,HSPC
1892,Monocyte
1583,HSPC
4620,HSPC
5810,HSPC
1750,HSPC
5547,HSPC
3178,HSPC
4939,HSPC
4873,Monocyte
2855,HSPC
1189,HSPC
3331,HSPC
1950,HSPC
5069,HSPC
2041,Monocyte
5062,HSPC
103,HSPC
5541,Neutrophil
4398,HSPC
210,HSPC
4788,HSPC
4908,HSPC
4142,HSPC
1510,HSPC
5267,HSPC
1857,HSPC
2891,HSPC
3065,HSPC
1124,Monocyte
2107,HSPC
3830,HSPC
323,HSPC
3003,HSPC
5547,HSPC
2891,HSPC
5148,HSPC
2618,HSPC
1899,HSPC
4578,Monocyte
121,HSPC
2325,HSPC
5156,HSPC
2123,HSPC
4321,HSPC
593,HSPC
4359,Erythroid
2973,HSPC
5706,HSPC
2136,HSPC
1730,HSPC
4929,HSPC
103,HSPC
1583,HSPC
3011,Monocyte
1750,HSPC
1994,HSPC
2319,HSPC
4666,HSPC
5296,Monocyte
3016,HSPC
1950,HSPC
5801,HSPC
352,HSPC
4897,HSPC
867,Baso
2629,HSPC
1931,HSPC
3619,Monocyte
266,HSPC
5345,Neutrophil
4285,Baso
4424,Monocyte
1505,HSPC
3717,HSPC
5455,Monocyte
3475,Monocyte
3468,Monocyte
449,Monocyte
1026,Monocyte
2554,HSPC
2450,Baso
3379,Monocyte
2272,HSPC
4000,Monocyte
4918,Neutrophil
1423,HSPC
4981,Monocyte
1039,HSPC
2671,Neutrophil
1990,Baso
1077,Monocyte
3222,Neutrophil
5136,HSPC
2571,HSPC
3415,Neutrophil
2332,Neutrophil
3846,Neutrophil
2490,Baso
5490,Monocyte
2484,Monocyte
5490,Monocyte
3346,Neutrophil
2445,HSPC
4276,Baso
4916,Baso
1612,Neutrophil
3164,HSPC
3048,HSPC
1924,Neutrophil
721,HSPC
1428,Monocyte
4834,HSPC
5470,Monocyte
2146,HSPC
414,HSPC
449,Monocyte
5765,HSPC
3004,Monocyte
813,HSPC
2972,HSPC
3300,HSPC
5765,HSPC
1766,Monocyte
5450,Monocyte
5071,HSPC
1475,Monocyte
1044,HSPC
1448,Monocyte
5719,HSPC
845,Monocyte
2907,HSPC
4396,Monocyte
3718,HSPC
435,Neutrophil
4468,Monocyte
4659,HSPC
2707,Neutrophil
721,HSPC
3636,HSPC
3519,Monocyte
1547,HSPC
1242,Baso
4305,Neutrophil
2490,Baso
2542,Monocyte
4872,Monocyte
4244,Neutrophil
4483,Baso
1404,Monocyte
4328,Baso
5454,HSPC
5848,HSPC
2974,HSPC
1786,HSPC
3610,HSPC
3695,Neutrophil
2350,HSPC
4638,Monocyte
3318,HSPC
3088,HSPC
3619,Monocyte
1270,HSPC
916,HSPC
1748,HSPC
1173,HSPC
3718,HSPC
5821,Monocyte
5287,Monocyte
1358,HSPC
5109,Monocyte
3023,HSPC
5180,HSPC
4045,HSPC
1250,HSPC
867,HSPC
307,HSPC
2407,Neutrophil
2439,Neutrophil
4487,Neutrophil
18,HSPC
5065,HSPC
5384,HSPC
2248,HSPC
5130,Monocyte
3938,Monocyte
3141,HSPC
5181,Baso
2972,HSPC
2116,HSPC
2484,Monocyte
1612,Neutrophil
98,Monocyte
1487,Neutrophil
1887,Neutrophil
4289,HSPC
2332,HSPC
1192,HSPC
4063,HSPC
3884,Neutrophil
5058,Monocyte
146,Monocyte
740,HSPC
4599,HSPC
915,Monocyte
1404,Monocyte
49,Monocyte
1912,Monocyte
4268,Monocyte
4284,Neutrophil
3453,HSPC
5126,Baso
1262,HSPC
4998,HSPC
2932,HSPC
4286,Baso
4411,Monocyte
3318,HSPC
1296,Baso
3965,HSPC
5684,Neutrophil
1365,HSPC
2387,Monocyte
2724,Monocyte
552,Monocyte
2057,Monocyte
4616,Monocyte
1862,HSPC
5518,HSPC
348,HSPC
4210,Neutrophil
1967,Monocyte
2643,Monocyte
3669,Baso
3098,Monocyte
5748,HSPC
1926,Monocyte
2690,Baso
2065,HSPC
4973,Monocyte
1404,Monocyte
5199,HSPC
2272,Baso
3004,Monocyte
5003,Monocyte
1967,HSPC
649,Neutrophil
4571,Baso
1690,Baso
5287,Monocyte
5109,Monocyte
3000,HSPC
1057,Baso
4352,HSPC
5523,HSPC
5544,Monocyte
893,HSPC
4638,Monocyte
3039,HSPC
1416,Neutrophil
2890,Baso
191,Neutrophil
3886,Baso
1388,HSPC
4302,Monocyte
375,Monocyte
3873,HSPC
1514,Monocyte
5323,Baso
331,Monocyte
4285,Baso
2445,HSPC
1116,Monocyte
1690,Baso
3419,HSPC
2407,Monocyte
2431,Baso
4192,Monocyte
449,Monocyte
1301,Monocyte
4268,Monocyte
2633,Neutrophil
2068,HSPC
1812,Monocyte
4747,HSPC
1812,Monocyte
5092,HSPC
4584,Neutrophil
5474,HSPC
1392,Neutrophil
478,HSPC
1505,HSPC
2133,Monocyte
4691,Baso
1748,HSPC
1514,Monocyte
860,HSPC
4387,Monocyte
3504,Monocyte
2484,Monocyte
5034,Baso
2600,Monocyte
3391,Baso
1068,HSPC
4934,HSPC
5180,HSPC
2368,HSPC
5084,HSPC
5387,HSPC
2363,Baso
1543,HSPC
4571,Baso
4559,Neutrophil
3155,Neutrophil
2508,HSPC
2661,HSPC
5273,Neutrophil
1582,Neutrophil
4571,Baso
2721,HSPC
22,HSPC
3509,HSPC
2445,HSPC
4047,HSPC
684,Monocyte
3085,Monocyte
1453,Monocyte
3649,HSPC
2109,Baso
3718,HSPC
2898,Monocyte
3534,Neutrophil
1967,HSPC
3914,Neutrophil
1183,Monocyte
2446,Baso
341,HSPC
5542,HSPC
4629,Neutrophil
4952,HSPC
2814,HSPC
1305,HSPC
4468,Neutrophil
1424,HSPC
1544,Monocyte
5322,Neutrophil
201,HSPC
971,HSPC
1990,Baso
195,HSPC
1810,HSPC
5719,HSPC
5518,HSPC
5296,HSPC
5246,HSPC
428,HSPC
4244,Monocyte
2281,Monocyte
2387,Monocyte
4328,Baso
1912,Monocyte
1980,HSPC
4685,Monocyte
3906,Monocyte
4847,HSPC
4011,Neutrophil
3254,Baso
3555,Neutrophil
3636,HSPC
5008,HSPC
3391,Baso
4352,Baso
3179,Monocyte
3088,HSPC
5275,Monocyte
5622,Neutrophil
1563,Monocyte
1413,Neutrophil
559,HSPC
317,HSPC
1635,Neutrophil
802,Monocyte
802,Monocyte
2760,HSPC
2433,Baso
3289,Baso
3669,Baso
3294,Baso
3767,Baso
2490,Baso
1222,Neutrophil
18,HSPC
748,Neutrophil
813,HSPC
451,HSPC
4665,Baso
2407,Monocyte
4468,Monocyte
4688,HSPC
5075,Neutrophil
1066,Monocyte
806,HSPC
1234,HSPC
713,HSPC
4326,Neutrophil
389,HSPC
5518,HSPC
702,HSPC
889,HSPC
3403,HSPC
3695,Neutrophil
1389,HSPC
1237,Neutrophil
681,HSPC
5456,HSPC
458,Lymphoid
3088,HSPC
3873,HSPC
627,HSPC
4798,HSPC
627,Neutrophil
107,HSPC
579,Monocyte
4382,HSPC
1934,HSPC
5485,Monocyte
4397,Neutrophil
2431,Baso
2067,HSPC
4918,Neutrophil
4072,Monocyte
4638,Monocyte
2129,Monocyte
2932,HSPC
5003,Monocyte
4722,HSPC
4973,Monocyte
1421,Neutrophil
4349,HSPC
1432,HSPC
5470,Monocyte
5450,Monocyte
806,HSPC
5104,Monocyte
2949,HSPC
2674,HSPC
1514,Monocyte
2484,Monocyte
1192,HSPC
3644,HSPC
1821,HSPC
5748,HSPC
4483,Baso
584,Monocyte
146,Monocyte
375,Monocyte
1305,HSPC
1301,Monocyte
2058,HSPC
1399,Monocyte
5761,HSPC
1933,Neutrophil
1260,HSPC
3088,HSPC
556,Monocyte
2031,HSPC
3850,Monocyte
3453,HSPC
3349,HSPC
1675,Monocyte
4846,HSPC
3391,Baso
18,Monocyte
1199,HSPC
1551,Monocyte
5523,HSPC
2281,Monocyte
449,Monocyte
3519,HSPC
3718,HSPC
2158,Monocyte
907,HSPC
4307,Neutrophil
3814,Monocyte
5806,Monocyte
1623,Baso
5417,HSPC
4119,Monocyte
627,Neutrophil
1969,HSPC
146,Monocyte
2712,Monocyte
4787,HSPC
2949,HSPC
3054,Monocyte
2972,HSPC
3718,HSPC
862,HSPC
3421,Baso
419,HSPC
1192,HSPC
4004,HSPC
5765,HSPC
4665,Baso
3083,HSPC
3059,HSPC
2281,Monocyte
1924,Monocyte
1753,HSPC
569,Monocyte
3237,HSPC
4219,Monocyte
4919,Monocyte
4970,HSPC
3703,HSPC
4594,HSPC
2154,HSPC
3083,HSPC
3574,HSPC
5405,Monocyte
3085,Monocyte
3391,Baso
4946,HSPC
2724,Baso
4284,Monocyte
2724,Baso
5477,Baso
1621,HSPC
1562,Monocyte
5490,Monocyte
2431,Baso
5280,HSPC
3125,Monocyte
5518,HSPC
2525,Neutrophil
528,HSPC
2109,Baso
1523,Monocyte
5544,Monocyte
1237,HSPC
2814,HSPC
1800,HSPC
3786,Baso
3227,Monocyte
740,Baso
4251,HSPC
2554,HSPC
5542,HSPC
5046,HSPC
5544,Monocyte
1136,HSPC
785,Baso
4683,Erythroid
5483,HSPC
2969,Monocyte
5289,HSPC
4015,Baso
1358,HSPC
5001,HSPC
5075,Neutrophil
3035,HSPC
4352,HSPC
1441,Baso
1380,Neutrophil
401,HSPC
3649,HSPC
813,HSPC
1934,HSPC
4616,Monocyte
4276,Baso
5130,Monocyte
5328,Monocyte
18,Monocyte
565,Neutrophil
3318,HSPC
648,HSPC
2949,HSPC
4983,Neutrophil
3356,HSPC
4594,Neutrophil
4650,Baso
5483,Baso
5523,HSPC
5817,HSPC
2207,HSPC
3349,Monocyte
3140,Neutrophil
802,Monocyte
5455,Monocyte
4442,Monocyte
2274,HSPC
1077,Monocyte
1744,Monocyte
5126,HSPC
1003,Neutrophil
2814,HSPC
776,Baso
4628,HSPC
1784,Baso
835,HSPC
4194,HSPC
2669,HSPC
922,Neutrophil
1380,Neutrophil
2542,Monocyte
4278,Monocyte
4102,Monocyte
4397,HSPC
4396,Monocyte
1147,HSPC
449,HSPC
1388,HSPC
1046,Monocyte
556,HSPC
1969,HSPC
1046,Monocyte
2299,Neutrophil
2068,HSPC
123,Baso
191,Neutrophil
1623,Baso
5396,Neutrophil
1409,HSPC
2431,Baso
3125,Monocyte
3916,HSPC
2149,HSPC
1388,HSPC
2158,Monocyte
4210,Neutrophil
1354,HSPC
971,HSPC
5307,Monocyte
5046,Monocyte
2500,Monocyte
2311,Neutrophil
1800,HSPC
2653,Neutrophil
2364,HSPC
339,Baso
1077,Monocyte
3574,HSPC
3136,Neutrophil
2959,Neutrophil
3771,Monocyte
2670,Monocyte
1562,Monocyte
2478,HSPC
146,Monocyte
4194,HSPC
3873,HSPC
3648,Monocyte
4305,Neutrophil
5090,HSPC
4652,HSPC
1068,HSPC
18,Monocyte
854,HSPC
131,HSPC
3738,Neutrophil
93,HSPC
225,Neutrophil
1392,Neutrophil
4070,HSPC
5293,Monocyte
2491,HSPC
3054,Monocyte
1529,Monocyte
5,Monocyte
3318,HSPC
4325,HSPC
401,HSPC
2109,Baso
2928,HSPC
1753,HSPC
3318,HSPC
2274,HSPC
2546,HSPC
5455,Monocyte
485,HSPC
1432,HSPC
790,HSPC
3731,Monocyte
3419,HSPC
2633,Neutrophil
4307,HSPC
2600,Monocyte
2407,HSPC
3391,Baso
2272,Baso
2554,HSPC
3453,Neutrophil
18,HSPC
4688,HSPC
1243,Neutrophil
5765,HSPC
2407,HSPC
1066,Monocyte
1676,Monocyte
1309,Monocyte
2224,Neutrophil
1561,HSPC
4846,HSPC
4793,Neutrophil
3906,Monocyte
2422,HSPC
1948,Neutrophil
3536,Neutrophil
4616,Monocyte
1337,HSPC
4539,HSPC
1448,Monocyte
5141,Baso
5821,Monocyte
4285,HSPC
1100,Monocyte
34,HSPC
5526,Monocyte
5250,HSPC
1216,HSPC
2092,Baso
2437,Monocyte
1913,Baso
867,Baso
3462,HSPC
1136,Neutrophil
3444,Monocyte
684,Monocyte
4076,Neutrophil
5046,Monocyte
2119,HSPC
5359,HSPC
50,Neutrophil
5537,Neutrophil
5278,Monocyte
3083,HSPC
5414,Monocyte
1537,HSPC
5464,HSPC
4307,HSPC
4011,Neutrophil
3574,HSPC
449,Monocyte
3213,Monocyte
3318,HSPC
4936,Monocyte
5806,Monocyte
5752,Monocyte
2184,HSPC
3649,HSPC
5034,HSPC
5401,Monocyte
1487,Monocyte
65,HSPC
2272,HSPC
2659,HSPC
4278,Monocyte
4846,HSPC
3622,HSPC
5357,HSPC
552,Monocyte
1962,Monocyte
1262,Monocyte
1084,Monocyte
4903,Monocyte
4638,Monocyte
3952,Neutrophil
1836,Monocyte
65,HSPC
556,HSPC
2774,HSPC
837,Neutrophil
1912,Monocyte
3411,HSPC
2372,Monocyte
2950,HSPC
3846,Neutrophil
2875,HSPC
2767,Monocyte
1432,HSPC
4604,Monocyte
1050,HSPC
3886,HSPC
3783,HSPC
4934,HSPC
4291,Baso
3558,HSPC
4674,Neutrophil
201,Neutrophil
582,Neutrophil
122,Monocyte
3023,HSPC
2024,HSPC
2542,Monocyte
969,Monocyte
4278,HSPC
1192,HSPC
2734,HSPC
1562,Monocyte
4328,Baso
718,HSPC
2310,Monocyte
4382,HSPC
2600,Monocyte
4588,Monocyte
2933,Neutrophil
5680,HSPC
684,Monocyte
1237,HSPC
429,HSPC
3059,HSPC
813,HSPC
1502,HSPC
1798,HSPC
1116,Monocyte
5555,HSPC
3718,HSPC
5684,Neutrophil
3419,HSPC
1234,Baso
2296,Monocyte
2363,Baso
3048,HSPC
4830,Baso
3558,Baso
3602,HSPC
1380,Neutrophil
5806,Monocyte
2484,Monocyte
3359,Neutrophil
1260,Baso
2913,HSPC
4072,Monocyte
893,HSPC
4209,Monocyte
552,Monocyte
146,Monocyte
3138,HSPC
4783,Neutrophil
1428,Monocyte
2677,Neutrophil
3504,HSPC
2490,Baso
4512,Neutrophil
5537,HSPC
2946,Neutrophil
3277,HSPC
4658,Monocyte
1066,Monocyte
5018,HSPC
1670,Neutrophil
3135,HSPC
721,HSPC
258,HSPC
1428,Monocyte
4326,Neutrophil
2949,Neutrophil
3906,Monocyte
312,Neutrophil
5483,HSPC
3622,HSPC
4039,HSPC
2058,HSPC
4892,Baso
2281,Monocyte
5806,Monocyte
5399,HSPC
648,Lymphoid
5280,HSPC
2268,Monocyte
3125,Monocyte
5008,HSPC
806,HSPC
2445,HSPC
1192,HSPC
4123,Neutrophil
2335,Neutrophil
1116,Monocyte
4450,HSPC
2498,Baso
1432,HSPC
888,Baso
4903,Monocyte
4616,Monocyte
1453,Monocyte
1448,Neutrophil
1358,HSPC
1744,HSPC
1608,Monocyte
2520,HSPC
2440,HSPC
146,Monocyte
4270,Neutrophil
2162,HSPC
1388,HSPC
966,Monocyte
2950,HSPC
3313,Monocyte
5023,HSPC
1300,Monocyte
4448,Neutrophil
4872,Monocyte
3071,HSPC
5714,Baso
2520,HSPC
2272,Neutrophil
348,HSPC
3080,Baso
4688,HSPC
5765,HSPC
2046,Monocyte
4992,HSPC
42,HSPC
339,Baso
3046,Monocyte
1260,Baso
5287,Monocyte
1784,HSPC
2092,HSPC
305,HSPC
3349,HSPC
1222,Neutrophil
2928,Neutrophil
3526,HSPC
1836,Monocyte
4650,Baso
4302,Monocyte
5075,Monocyte
3453,Neutrophil
2724,Neutrophil
4747,HSPC
2523,HSPC
4629,Baso
4011,Neutrophil
4956,HSPC
5518,HSPC
3083,HSPC
3227,Monocyte
5806,Monocyte
1690,Baso
3411,Neutrophil
307,HSPC
5766,HSPC
1448,Neutrophil
2109,Baso
3519,HSPC
1967,HSPC
5490,HSPC
665,HSPC
5474,HSPC
831,Neutrophil
4688,HSPC
3574,HSPC
4571,Baso
4783,Baso
372,Monocyte
4691,Baso
4387,Monocyte
4116,Neutrophil
2484,Monocyte
5523,HSPC
3216,Neutrophil
4725,Neutrophil
5250,HSPC
4919,Monocyte
2460,HSPC
4175,HSPC
2969,Monocyte
3928,HSPC
1836,Monocyte
4064,HSPC
5708,HSPC
3323,Baso
296,Neutrophil
4039,HSPC
2484,Monocyte
4188,Neutrophil
4285,Baso
2600,Monocyte
2116,HSPC
2407,HSPC
519,HSPC
1388,HSPC
4483,Neutrophil
4597,HSPC
5750,Monocyte
4783,Baso
2642,Neutrophil
4561,Baso
478,HSPC
449,Monocyte
429,HSPC
1475,Monocyte
1237,Monocyte
2171,Monocyte
3215,Neutrophil
4956,HSPC
5079,HSPC
4251,HSPC
4602,HSPC
1348,Neutrophil
5750,Monocyte
4387,Monocyte
3289,Baso
1394,Monocyte
1733,Monocyte
2846,Monocyte
3759,Monocyte
2092,Baso
4830,Baso
2109,Baso
3083,HSPC
1388,HSPC
3935,Neutrophil
922,Neutrophil
4674,Neutrophil
721,Neutrophil
3318,HSPC
851,HSPC
4045,HSPC
369,Lymphoid
3468,Monocyte
1234,Baso
3935,Monocyte
2950,HSPC
1675,Monocyte
1744,Monocyte
4011,Neutrophil
2554,HSPC
2894,HSPC
5075,Neutrophil
5652,Monocyte
1912,Monocyte
1404,Monocyte
2585,Baso
2571,Neutrophil
1649,HSPC
1514,Monocyte
2852,HSPC
929,HSPC
5447,HSPC
3088,HSPC
3349,HSPC
5764,Monocyte
1926,Monocyte
3354,Neutrophil
862,HSPC
3814,Monocyte
1884,Neutrophil
3216,Neutrophil
5850,Neutrophil
1166,Neutrophil
552,Monocyte
5401,Monocyte
1477,HSPC
5483,HSPC
339,Baso
4371,HSPC
2846,Monocyte
1305,HSPC
2248,HSPC
4270,HSPC
2949,HSPC
4004,Baso
4571,HSPC
2674,HSPC
4268,Monocyte
3622,HSPC
2350,HSPC
4276,Neutrophil
4992,HSPC
2571,HSPC
1534,HSPC
3903,Monocyte
1723,Monocyte
3039,HSPC
2213,HSPC
2363,Baso
3767,Baso
5018,HSPC
1181,Monocyte
1625,Baso
2852,HSPC
396,Neutrophil
4102,Monocyte
258,HSPC
